ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),City,County,State,Zipcode,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,lat_id,lng_id
A-322729,2,2021-12-31 05:56:00,2021-12-31 08:12:17,48.028393,-122.110276,0.03,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2021-12-31 05:56:00,20.0,20.0,92.0,29.76,10.0,NNE,3.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48028,-122110
A-1358907,2,2021-09-29 13:50:14,2021-09-29 15:06:30,48.028506,-113.958383,0.252,Bigfork,Lake,MT,59911-7886,US/Mountain,KGPI,2021-09-29 13:55:00,57.0,57.0,49.0,27.07,10.0,SSE,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48028,-113958
A-1435838,2,2021-08-10 15:59:58,2021-08-10 18:41:46,48.0284,-111.875644,0.789,Brady,Pondera,MT,59416,US/Mountain,KGTF,2021-08-10 15:53:00,82.0,82.0,24.0,26.14,10.0,W,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,48028,-111875
A-469744,2,2021-09-01 22:11:00,2021-09-02 17:45:00,48.029631,-124.387656,0.486,Forks,Clallam,WA,98331,US/Pacific,KUIL,2021-09-01 21:53:00,54.0,54.0,77.0,29.82,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48029,-124387
A-390097,2,2021-12-11 10:08:00,2021-12-11 12:11:30,48.029791,-122.184094,0.457,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2021-12-11 10:00:00,45.0,39.0,93.0,28.85,8.0,S,13.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48029,-122184
A-762454,2,2021-11-05 16:00:00,2021-11-05 17:45:00,48.029791,-122.184094,0.457,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2021-11-05 15:53:00,50.0,50.0,63.0,29.3,10.0,SSE,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48029,-122184
A-916702,2,2021-12-11 10:46:00,2021-12-11 11:12:30,48.029795,-122.184093,0.857,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2021-12-11 10:53:00,45.0,40.0,93.0,28.86,10.0,SSW,9.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48029,-122184
A-1749187,2,2020-10-02 23:07:00,2020-10-03 00:45:00,48.029791,-122.184094,0.457,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2020-10-02 22:53:00,58.0,58.0,90.0,29.46,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48029,-122184
A-2741811,2,2017-10-16 04:48:22,2017-10-16 10:48:22,48.02936,-122.09123999999998,0.0,Lake Stevens,Snohomish,WA,98258-8459,US/Pacific,KAWO,2017-10-16 04:56:00,42.1,40.2,96.0,30.25,10.0,ESE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48029,-122091
A-1175992,2,2021-12-25 04:39:49,2021-12-25 05:56:33,48.029328,-115.853711,0.152,Noxon,Sanders,MT,59853-9746,US/Mountain,K3TH,2021-12-25 04:26:00,18.0,9.0,88.0,23.57,0.5,VAR,7.0,0.01,Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48029,-115853
A-964343,2,2021-09-17 23:02:30,2021-09-17 23:24:00,48.029469,-114.071742,1.207,Bigfork,Flathead,MT,59911-6605,US/Mountain,KGPI,2021-09-17 22:55:00,58.0,58.0,51.0,26.76,10.0,N,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48029,-114071
A-402799,2,2021-09-25 02:46:26,2021-09-25 04:05:38,48.029486,-113.94749,0.054,Bigfork,Lake,MT,59911,US/Mountain,KGPI,2021-09-25 02:55:00,43.0,43.0,93.0,26.93,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48029,-113947
A-2555213,4,2018-12-10 09:28:46,2018-12-10 09:58:02,48.030917,-117.602151,2.18,Clayton,Stevens,WA,99110,US/Pacific,KDEW,2018-12-10 09:53:00,32.0,,96.0,30.28,1.8,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-117602
A-1479789,2,2021-12-26 12:34:55,2021-12-26 13:51:39,48.030427,-115.85657,0.06,Noxon,Sanders,MT,59853-9700,US/Mountain,K3TH,2021-12-26 12:28:00,15.0,15.0,77.0,23.49,1.0,S,3.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-115856
A-869600,2,2021-11-16 08:29:38,2021-11-16 09:48:14,48.030946,-114.916919,0.325,Marion,Flathead,MT,59925,US/Mountain,KGPI,2021-11-16 08:55:00,36.0,29.0,46.0,26.87,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-114916
A-1103453,2,2021-10-16 10:39:05,2021-10-16 11:55:43,48.030926,-114.78264,0.349,Marion,Flathead,MT,59925-9770,US/Mountain,KGPI,2021-10-16 10:55:00,48.0,48.0,68.0,27.06,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-114782
A-498519,2,2021-09-23 14:05:00,2021-09-23 19:18:00,48.030755,-114.226467,0.713,Lakeside,Flathead,MT,59922-9730,US/Mountain,KGPI,2021-09-23 13:55:00,68.0,68.0,39.0,27.08,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-114226
A-1125894,2,2021-08-02 07:19:00,2021-08-02 07:44:30,48.030755,-114.226467,0.332,Lakeside,Flathead,MT,59922-9730,US/Mountain,KGPI,2021-08-02 07:08:00,67.0,67.0,97.0,27.08,0.5,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-114226
A-1365624,2,2021-08-03 10:54:25,2021-08-03 18:23:15,48.030755,-114.226467,0.126,Lakeside,Flathead,MT,59922-9730,US/Mountain,KGPI,2021-08-03 10:55:00,74.0,74.0,73.0,27.08,0.75,CALM,0.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48030,-114226
A-2605035,3,2018-09-06 09:51:25,2018-09-06 10:20:48,48.031536,-123.022394,0.3979999999999999,Sequim,Clallam,WA,98382,US/Pacific,KCLM,2018-09-06 09:53:00,64.0,,60.0,30.06,10.0,North,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48031,-123022
A-2395095,2,2019-12-17 07:47:44,2019-12-17 08:17:25,48.03179,-122.75825,0.084,Port Hadlock,Jefferson,WA,98339-9759,US/Pacific,KOKH,2019-12-17 07:56:00,49.0,44.0,61.0,30.08,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,48031,-122758
A-2395096,2,2019-12-17 07:47:44,2019-12-17 08:17:25,48.03133,-122.75656,0.084,Port Hadlock,Jefferson,WA,98339-9759,US/Pacific,KOKH,2019-12-17 07:56:00,49.0,44.0,61.0,30.08,10.0,SE,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48031,-122756
A-1204531,2,2021-09-16 15:46:34.000000000,2021-09-16 16:24:30.000000000,48.031142,-122.067085,0.657,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2021-09-16 15:56:00,66.0,66.0,43.0,29.91,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48031,-122067
A-681883,2,2021-08-26 23:23:14,2021-08-27 01:41:24,48.031562,-114.76286,0.4029999999999999,Marion,Flathead,MT,59925-9767,US/Mountain,KGPI,2021-08-26 22:55:00,64.0,64.0,45.0,26.86,10.0,W,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48031,-114762
A-990176,2,2021-08-26 23:23:14.000000000,2021-08-27 01:20:23.000000000,48.031936,-114.758988,0.222,Marion,Flathead,MT,59925-9763,US/Mountain,KGPI,2021-08-26 22:55:00,64.0,64.0,45.0,26.86,10.0,W,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48031,-114758
A-799235,2,2021-09-17 22:15:14,2021-09-17 23:33:42,48.03145,-114.071732,0.294,Bigfork,Flathead,MT,59911-6605,US/Mountain,KGPI,2021-09-17 21:55:00,61.0,61.0,36.0,26.76,10.0,NNE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48031,-114071
A-828998,2,2021-11-27 21:02:27,2021-11-27 22:21:04,48.031829,-111.82684,0.605,Brady,Pondera,MT,59416,US/Mountain,KGTF,2021-11-27 20:53:00,48.0,42.0,50.0,26.24,10.0,SW,17.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,,48031,-111826
A-223223,2,2017-07-14 14:09:54,2017-07-14 20:09:54,48.032045,-122.059213,0.084,Lake Stevens,Snohomish,WA,98258-9602,US/Pacific,KAWO,2017-07-14 13:56:00,73.9,,46.0,30.14,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,48032,-122059
A-417258,2,2021-09-16 15:49:00,2021-09-16 17:45:00,48.032907,-122.054562,0.071,Lake Stevens,Snohomish,WA,98258-9085,US/Pacific,KAWO,2021-09-16 15:56:00,66.0,66.0,43.0,29.91,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48032,-122054
A-2243517,2,2020-04-07 21:49:52,2020-04-07 22:19:32,48.03268,-116.64415,0.0,Cocolalla,Bonner,ID,83813,US/Pacific,KSZT,2020-04-07 21:55:00,37.0,37.0,75.0,27.81,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48032,-116644
A-516200,2,2021-10-21 23:10:12,2021-10-22 00:26:59,48.032169,-115.859044,0.316,Noxon,Sanders,MT,59853-9745,US/Mountain,K3TH,2021-10-21 22:53:00,43.0,40.0,76.0,24.16,10.0,SE,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48032,-115859
A-1439389,2,2021-11-16 08:28:13,2021-11-16 09:45:14,48.03241,-114.94043,0.455,Marion,Flathead,MT,59925,US/Mountain,KGPI,2021-11-16 08:55:00,36.0,29.0,46.0,26.87,10.0,SW,9.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48032,-114940
A-683644,2,2021-10-26 20:21:14,2021-10-26 21:41:11,48.03234000000001,-114.227836,0.1669999999999999,Lakeside,Flathead,MT,59922-9730,US/Mountain,KGPI,2021-10-26 19:55:00,47.0,43.0,56.0,26.74,10.0,S,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48032,-114227
A-717089,2,2021-07-29 16:06:05,2021-07-29 18:47:16,48.032617,-114.071704,0.395,Bigfork,Flathead,MT,59911-6604,US/Mountain,KGPI,2021-07-29 15:55:00,93.0,93.0,23.0,26.96,9.0,S,5.0,0.0,Smoke,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48032,-114071
A-1418844,2,2021-11-06 13:22:30,2021-11-06 15:32:02,48.032966,-111.828213,2.716,Brady,Pondera,MT,59416,US/Mountain,KGTF,2021-11-06 12:53:00,54.0,54.0,41.0,26.13,10.0,SSW,15.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,,48032,-111828
A-2120971,2,2020-05-16 20:12:00,2020-05-16 23:26:16,48.03255,-94.45265,0.0,Kelliher,Beltrami,MN,56650,US/Central,KVWU,2020-05-16 20:15:00,63.0,63.0,34.0,28.85,10.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48032,-94452
A-2237017,2,2020-04-04 00:26:00,2020-04-04 04:41:39,48.03353,-122.18311,0.0,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2020-04-04 00:53:00,37.0,32.0,93.0,29.32,10.0,E,7.0,0.01,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48033,-122183
A-112693,2,2016-10-21 16:53:58,2016-10-21 22:53:58,48.033452,-122.18189,0.11,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2016-10-21 16:53:00,50.0,,89.0,29.95,5.0,North,3.5,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-122181
A-1370820,2,2021-11-24 16:42:00,2021-11-25 16:45:00,48.033509,-122.181869,0.107,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2021-11-24 16:53:00,45.0,43.0,71.0,29.7,10.0,SSE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48033,-122181
A-1734647,2,2021-02-13 19:51:00.000000000,2021-02-14 16:45:00.000000000,48.033426,-122.177779,0.642,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2021-02-13 19:53:00,28.0,23.0,85.0,29.34,10.0,ESE,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48033,-122177
A-2821845,4,2019-07-02 18:31:29,2019-07-02 19:00:18,48.03343,-122.11047,1.38,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2019-07-02 18:16:00,61.0,61.0,82.0,29.93,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-122110
A-2821849,4,2019-07-02 20:29:58,2019-07-02 20:57:44,48.03343,-122.11047,1.38,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2019-07-02 20:49:00,57.0,57.0,94.0,29.93,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-122110
A-2621400,2,2018-08-14 15:16:11,2018-08-14 15:46:10,48.033121,-122.054113,0.067,Lake Stevens,Snohomish,WA,98258-9085,US/Pacific,KAWO,2018-08-14 14:56:00,82.0,,49.0,29.9,3.0,Variable,6.9,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-122054
A-937978,4,2021-09-16 15:49:00,2021-09-16 17:45:00,48.033519,-122.053326,0.036,Lake Stevens,Snohomish,WA,98258-9210,US/Pacific,KAWO,2021-09-16 15:56:00,66.0,66.0,43.0,29.91,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-122053
A-2672985,4,2018-03-04 21:27:34,2018-03-05 03:27:34,48.033445,-122.053466,0.065,Lake Stevens,Snohomish,WA,98258-9085,US/Pacific,KAWO,2018-03-04 21:17:00,39.2,32.5,93.0,30.28,10.0,SE,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48033,-122053
A-1032092,2,2021-11-24 11:24:27,2021-11-24 12:40:48,48.03302100000001,-114.746021,0.324,Marion,Flathead,MT,59925-9760,US/Mountain,KGPI,2021-11-24 10:55:00,38.0,34.0,60.0,27.23,10.0,SSW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-114746
A-331141,2,2021-11-27 12:31:00,2021-11-27 12:51:30,48.03346,-114.739032,1.288,Marion,Flathead,MT,59925-9760,US/Mountain,KGPI,2021-11-27 12:55:00,48.0,44.0,66.0,27.08,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48033,-114739
A-1739633,2,2020-12-31 21:04:24,2020-12-31 23:40:20,48.033653,-92.831479,3.848,Orr,St. Louis,MN,55771-8112,US/Central,KORB,2020-12-31 21:13:00,18.0,8.0,93.0,28.66,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48033,-92831
A-1779947,2,2020-12-31 21:04:24,2020-12-31 23:04:47,48.033653,-92.831479,3.848,Orr,St. Louis,MN,55771-8112,US/Central,KORB,2020-12-31 21:13:00,18.0,8.0,93.0,28.66,10.0,S,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48033,-92831
A-222730,2,2017-07-11 15:36:20,2017-07-11 21:36:20,48.03425,-122.98808,0.0,Sequim,Clallam,WA,98382-9655,US/Pacific,KCLM,2017-07-11 15:53:00,64.0,,52.0,30.11,10.0,NW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122988
A-558938,2,2021-11-09 18:01:00,2021-11-09 18:38:00,48.034914,-122.871093,1.685,Port Townsend,Jefferson,WA,98368-9313,US/Pacific,KOKH,2021-11-09 17:56:00,47.0,42.0,80.0,30.0,10.0,SSE,12.0,0.08,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-122871
A-113245,2,2016-10-26 09:19:44,2016-10-26 15:19:44,48.034846,-122.181511,0.273,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2016-10-26 08:53:00,51.1,,83.0,29.85,4.0,Calm,,0.07,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122181
A-211606,2,2017-06-08 07:03:16,2017-06-08 13:03:16,48.034846,-122.181511,0.273,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2017-06-08 06:53:00,55.0,,93.0,29.62,10.0,SE,8.1,0.02,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122181
A-998048,2,2021-11-02 18:28:30,2021-11-02 19:24:30,48.034518,-122.177773,2.395,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2021-11-02 18:53:00,49.0,45.0,90.0,29.47,10.0,ESE,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-122177
A-2812727,3,2019-06-28 12:31:10,2019-06-28 13:00:36,48.034971,-122.177838,0.07,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2019-06-28 12:53:00,63.0,63.0,56.0,29.48,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122177
A-602729,2,2021-07-08 16:17:08,2021-07-08 16:44:03,48.034668,-122.110484,1.361,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2021-07-08 15:56:00,67.0,67.0,63.0,29.9,10.0,S,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122110
A-2755514,3,2017-09-22 14:30:57,2017-09-22 20:30:57,48.034699,-122.11048999999998,0.8320000000000001,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2017-09-22 14:56:00,66.9,,51.0,30.04,10.0,NW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122110
A-2815447,2,2019-08-27 07:50:22,2019-08-27 08:18:28,48.03416,-122.11048999999998,0.0,Marysville,Snohomish,WA,98270-7078,US/Pacific,KAWO,2019-08-27 07:56:00,55.0,55.0,89.0,29.95,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-122110
A-2672986,4,2018-03-04 21:27:34,2018-03-05 03:27:34,48.03409,-122.052454,0.065,Lake Stevens,Snohomish,WA,98258-9010,US/Pacific,KAWO,2018-03-04 21:17:00,39.2,32.5,93.0,30.28,10.0,SE,10.4,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-122052
A-1621432,2,2021-02-12 20:12:57,2021-02-12 21:48:57,48.034016,-114.905167,0.184,Marion,Flathead,MT,59925,US/Mountain,KGPI,2021-02-12 19:55:00,-3.0,-3.0,68.0,27.09,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-114905
A-388223,2,2021-11-27 10:33:31,2021-11-27 11:52:03,48.034587,-114.722628,0.161,Marion,Flathead,MT,59925-9757,US/Mountain,KGPI,2021-11-27 10:55:00,43.0,39.0,80.0,27.09,10.0,S,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48034,-114722
A-389588,2,2021-12-18 17:57:58,2021-12-18 19:16:01,48.034582,-114.720319,0.446,Marion,Flathead,MT,59925,US/Mountain,KGPI,2021-12-18 17:55:00,22.0,22.0,89.0,26.74,2.0,CALM,0.0,0.01,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-114720
A-1042694,2,2021-11-11 23:12:25,2021-11-12 01:47:27,48.034044,-97.137316,3.556,Manvel,Grand Forks,ND,58256,US/Central,KGFK,2021-11-11 23:08:00,29.0,12.0,92.0,28.72,0.12,N,38.0,0.0,Heavy Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-97137
A-1814091,2,2020-11-17 22:55:58,2020-11-18 01:50:59,48.034044,-97.137316,3.108,Manvel,Grand Forks,ND,58256,US/Central,KGFK,2020-11-17 22:53:00,26.0,14.0,69.0,29.19,10.0,SE,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48034,-97137
A-2605034,3,2018-09-06 09:51:25,2018-09-06 10:20:48,48.035456,-123.028714,0.3979999999999999,Sequim,Clallam,WA,98382-9682,US/Pacific,KCLM,2018-09-06 09:53:00,64.0,,60.0,30.06,10.0,North,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48035,-123028
A-457571,2,2021-07-08 16:40:04,2021-07-08 17:03:48,48.035693,-122.110495,1.223,Lake Stevens,Snohomish,WA,98258,US/Pacific,KAWO,2021-07-08 16:56:00,71.0,71.0,57.0,29.89,10.0,VAR,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48035,-122110
A-2717172,4,2017-12-12 16:16:49,2017-12-12 22:16:49,48.035361,-122.050703,0.177,Lake Stevens,Snohomish,WA,98258-9010,US/Pacific,KAWO,2017-12-12 15:56:00,42.1,,65.0,30.44,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48035,-122050
A-1265203,2,2021-08-02 05:49:13,2021-08-02 09:52:06,48.035394,-114.228343,0.1159999999999999,Lakeside,Flathead,MT,59922,US/Mountain,KGPI,2021-08-02 05:55:00,67.0,67.0,97.0,27.07,0.75,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48035,-114228
A-722696,2,2021-12-07 11:32:02,2021-12-07 12:54:15,48.035515,-111.83099,0.154,Brady,Pondera,MT,59416,US/Mountain,KGTF,2021-12-07 11:53:00,44.0,,53.0,26.0,10.0,,,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,,48035,-111830
A-1842768,2,2020-12-30 02:49:54,2020-12-30 04:44:54,48.035257,-98.327836,0.115,Lakota,Nelson,ND,58344-9118,US/Central,KDVL,2020-12-30 02:56:00,19.0,4.0,88.0,28.31,7.0,NNW,18.0,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48035,-98327
A-373645,2,2021-07-29 05:42:53,2021-07-29 08:43:06,48.035276,-98.30353,0.105,Lakota,Nelson,ND,58344-9118,US/Central,KDVL,2021-07-29 05:56:00,53.0,53.0,86.0,28.66,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48035,-98303
A-1294657,2,2021-07-29 05:42:53.000000000,2021-07-29 08:43:06.000000000,48.035276,-98.30353,0.105,Lakota,Nelson,ND,58344-9118,US/Central,KDVL,2021-07-29 05:56:00,53.0,53.0,86.0,28.66,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48035,-98303
A-744875,2,2021-06-04 08:20:41,2021-06-04 10:40:49,48.035417,-97.861458,1.005,Niagara,Grand Forks,ND,58266,US/Central,KRDR,2021-06-04 07:56:00,78.0,78.0,48.0,28.67,10.0,WSW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48035,-97861
A-166116,2,2017-03-02 07:59:00,2017-03-02 13:59:00,48.03604,-122.18246,0.0,Everett,Snohomish,WA,98201,US/Pacific,KPAE,2017-03-02 07:53:00,41.0,34.7,93.0,30.32,10.0,ESE,10.4,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48036,-122182
A-107827,4,2016-12-22 15:39:03,2016-12-22 21:39:03,48.036418,-122.04936200000002,0.096,Lake Stevens,Snohomish,WA,98258-9010,US/Pacific,KAWO,2016-12-22 15:35:00,44.6,40.7,49.0,29.85,10.0,South,6.9,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48036,-122049
A-107838,4,2016-12-22 16:46:32,2016-12-22 22:46:32,48.036418,-122.04936200000002,0.096,Lake Stevens,Snohomish,WA,98258-9010,US/Pacific,KAWO,2016-12-22 16:55:00,44.6,,49.0,29.85,10.0,Calm,,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48036,-122049
A-2725209,2,2017-11-02 13:46:12,2017-11-02 19:46:12,48.036695,-114.227736,0.526,Lakeside,Flathead,MT,59922,US/Mountain,KGPI,2017-11-02 13:55:00,28.0,14.3,78.0,29.97,3.0,NNE,21.9,0.0,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48036,-114227
A-1734362,2,2021-01-31 11:53:49.000000000,2021-01-31 14:53:44.000000000,48.036426,-92.83214,1.115,Orr,St. Louis,MN,55771-8204,US/Central,KORB,2021-01-31 11:53:00,28.0,28.0,86.0,28.77,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48036,-92832
A-686121,2,2021-12-04 13:42:00,2021-12-04 16:45:00,48.037768,-122.178408,0.7879999999999999,Marysville,Snohomish,WA,98270,US/Pacific,KAWO,2021-12-04 13:56:00,39.0,39.0,89.0,29.97,10.0,CALM,0.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48037,-122178
A-1307793,2,2021-11-13 17:04:30,2021-11-13 17:17:30,48.037768,-122.178408,0.813,Marysville,Snohomish,WA,98270,US/Pacific,KAWO,2021-11-13 16:56:00,49.0,44.0,74.0,29.97,10.0,E,12.0,0.0,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48037,-122178
A-872618,2,2021-09-16 15:51:00,2021-09-16 16:36:30,48.037907,-122.047639,0.4370000000000001,Lake Stevens,Snohomish,WA,98258-9622,US/Pacific,KAWO,2021-09-16 15:56:00,66.0,66.0,43.0,29.91,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48037,-122047
A-789207,2,2021-11-03 08:21:49,2021-11-03 09:40:51,48.03700300000001,-114.227622,0.093,Lakeside,Flathead,MT,59922,US/Mountain,KGPI,2021-11-03 07:55:00,33.0,33.0,89.0,27.17,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,48037,-114227
A-908928,2,2021-10-08 08:27:56,2021-10-08 09:46:20,48.03700300000001,-114.227622,0.153,Lakeside,Flathead,MT,59922,US/Mountain,KGPI,2021-10-08 08:55:00,29.0,24.0,82.0,26.95,10.0,W,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,48037,-114227
